"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"SPAG8",22.6221293009138,0.0672904361574522,0.507775939415798,0.132519938291819,0.894573053625764,0.981101122183943,"SPAG8"
"DCTN3",2361.18806036509,0.24058084861408,0.275742097531131,0.872485016862249,0.38294383851982,0.786526929850982,"DCTN3"
"CD72",33.7340610706813,-0.0635747136416488,0.450853809847047,-0.141009596133205,0.887862361474911,0.978966046032745,"CD72"
"TMEM8B",1169.42217003192,0.23339350228698,0.188342893223207,1.23919463215627,0.215273427987242,0.623896523035765,"TMEM8B"
"GRHPR",2901.76055289409,0.0952132010526534,0.226347196706781,0.420651116682467,0.674009861523676,0.923278426751848,"GRHPR"
"ALDH1B1",1545.63593408727,0.233910074587697,0.148847409289537,1.57147561858263,0.116072213386911,0.46518063252538,"ALDH1B1"
"HINT2",11.521707113575,-0.199544830234067,0.804284946768809,-0.248102157121966,0.80405536664718,0.960962600420952,"HINT2"
"ARHGEF39",408.279898816212,-0.204027789792045,0.161459395248773,-1.2636476773475,0.206356512832021,0.613307748949164,"ARHGEF39"
"IGFBPL1",6302.86701249882,-0.00133816741260982,0.111099685989645,-0.0120447452275836,0.990389916109911,0.997822137351831,"IGFBPL1"
"DENND4C",1258.61237792813,-0.0905242772567628,0.408636912673488,-0.221527410885404,0.82468179592749,0.966581552638512,"DENND4C"
"RPS6",27459.8414315228,-0.207290051540057,0.315231993701851,-0.657579356415562,0.510808463171281,0.857259318610937,"RPS6"
"CNPY3",2849.58876448594,0.105811339143878,0.269751477240892,0.392254901534373,0.69486988224586,0.929410864958797,"CNPY3"
"FOXP4",2881.3896412374,0.191145641801948,0.227171357755918,0.84141611728765,0.400114859411271,0.795730599524281,"FOXP4"
"PPIL1",1838.20950951601,-0.165014468783982,0.275045861294883,-0.599952560664296,0.548537851857694,0.875557114417613,"PPIL1"
"KLC4",660.829811696792,0.0265607261559135,0.199449237829784,0.133170356753036,0.894058653891842,0.980792227189938,"KLC4"
"KIF13A",1467.38941039145,0.0287716498339665,0.279606265472322,0.102900590533493,0.918041869012162,0.983444304777237,"KIF13A"
"ZSCAN9",786.442858299276,-0.0616806002469547,0.12365916976144,-0.498795199465976,0.617923669804572,0.90550344559756,"ZSCAN9"
"PIM1",536.558245826641,0.144166581043693,0.179683769772438,0.802335020165006,0.422359189966001,0.810781819361178,"PIM1"
"GMPR",160.070155321885,1.33677837730982,0.340277574985016,3.92849389904311,8.54795189126253e-05,0.00180761308744035,"GMPR"
