"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneSymbol"
"SLC27A6",784.448959570631,0.884902352915135,0.180815232249661,4.89395910900528,9.88273813926012e-07,5.16341950842653e-05,"SLC27A6"
"C1QTNF1",1279.12481997044,0.879683809529269,0.20827654887654,4.22363350206421,2.40394861134789e-05,0.000914911965074825,"C1QTNF1"
"CTSB",8695.16159769496,0.879430648290941,0.223943301687067,3.92702367816223,8.60035172978012e-05,0.00275290888239351,"CTSB"
"LIF",278.757101506249,0.877517378052977,0.228184286389173,3.84565209085587,0.000120232258989077,0.00363536081042483,"LIF"
"PFKP",4267.66425230986,0.876877147532372,0.146302505045656,5.99358942800554,2.05259205008057e-09,1.663080636827e-07,"PFKP"
"NEFL",6213.59349876152,0.876625528804554,0.160919839997527,5.44759135242756,5.10564941246746e-08,3.33023207903774e-06,"NEFL"
"MVP",2379.01502718423,0.876525563252391,0.237425466132545,3.69179253401176,0.000222679078763027,0.00630124072537888,"MVP"
"RHBDF2",1833.45343912831,0.872657865359917,0.236368471548895,3.6919385214174,0.000222551268255709,0.00630124072537888,"RHBDF2"
"NOCT",315.618415767874,0.872205894577987,0.25724101886014,3.39061747789219,0.000697353597192881,0.0163625659649035,"NOCT"
"ARRDC4",500.015511291835,0.866065247134492,0.209367073945525,4.1365876248518,3.52508780862856e-05,0.00127160645785346,"ARRDC4"
"HR",1720.75527762858,0.862834813619203,0.198145154801084,4.35455923454395,1.33334924099194e-05,0.000544415944028638,"HR"
"CCNA1",187.955866699922,0.86172047938258,0.276777871992205,3.11340091308618,0.00184944600220397,0.0361898197902969,"CCNA1"
"PLAAT3",844.12669992068,0.859515142392998,0.263266268565668,3.26481302399971,0.00109536356858401,0.0238155462678925,"PLAAT3"
"MAP7",337.297311061345,0.857622762596218,0.23657611941419,3.62514511067248,0.000288799242842955,0.00789232397239601,"MAP7"
"AK4",714.680221081382,0.857340744383304,0.183387933364893,4.67501175596666,2.93936781245436e-06,0.000137316142265604,"AK4"
"PARP6",2590.00151172577,0.856130118363232,0.1668599148039,5.13083156832119,2.88464946832584e-07,1.67132400201158e-05,"PARP6"
"DCLK1",1689.87797346449,0.855615096616813,0.261619099618609,3.27046113171454,0.00107372296545276,0.0234186769184239,"DCLK1"
"SEMA3A",5223.14268806234,0.853139638144681,0.24364743312976,3.50153345424461,0.000462588890659269,0.0117200251337191,"SEMA3A"
"CRMP1",4502.58563173615,0.849842762978678,0.280096947922308,3.03410218955475,0.00241252695562299,0.045122303078027,"CRMP1"
"GATA4",1422.42411661109,0.844527592905714,0.180489926554059,4.67908436237725,2.8815886876497e-06,0.000134920795844763,"GATA4"
"SPRED3",894.532686985578,0.84371900789284,0.184590158503548,4.57076918256519,4.85937283056157e-06,0.000214910684971233,"SPRED3"
"CNIH3",156.112764230267,0.843320967469669,0.276813618673727,3.04652990524888,0.00231499449459848,0.0436920980955066,"CNIH3"
"GLRX",482.032037485334,0.842741657232515,0.259134092672092,3.25214505178568,0.00114537553721057,0.0247215186189611,"GLRX"
"FRMD3",538.088732781628,0.839030579176817,0.255124547878697,3.28870971512999,0.00100647770994364,0.0222325459634196,"FRMD3"
"USP18",129.690716112619,0.838023502029276,0.252233055672535,3.32241743571173,0.000892410773223356,0.0200981370881638,"USP18"
"RELL2",403.020289906132,0.836985529868973,0.20838981756173,4.01644158847176,5.90834995859437e-05,0.00199594454138704,"RELL2"
"BTN3A3",386.387931379888,0.836389897402,0.20006304422701,4.18063166355178,2.90700429827272e-05,0.00107351056147236,"BTN3A3"
"CHAC1",400.345403634744,0.833395420764595,0.222151264551544,3.7514772758416,0.000175795688859919,0.00514295370709794,"CHAC1"
"ITGA3",1406.91634621809,0.830950293908535,0.212249972013904,3.91496067596231,9.04189434357406e-05,0.00286433070565171,"ITGA3"
"TMCC2",640.551259399149,0.828978713854843,0.20572418944461,4.02956364097398,5.58804861747849e-05,0.00190011974465146,"TMCC2"
