"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneSymbol"
"CIMIP2C",55.6181994546345,1.5859644971497,0.382429311849247,4.14707881433231,3.36744168523668e-05,0.00123699985785274,"CIMIP2C"
"L1CAM",13549.8414004399,1.58166494821427,0.239409153272127,6.6065349908174,3.93419315578498e-11,4.27833767589746e-09,"L1CAM"
"TCF15",38.3453738901156,1.5812775568149,0.446876880586939,3.53850831293401,0.000402394611012168,0.0106115275151312,"TCF15"
"MAPT",1155.29704017168,1.58084430645734,0.235542602982152,6.7115005372388,1.92633084951723e-11,2.20796547183435e-09,"MAPT"
"HPCAL4",675.626962730109,1.57846000166379,0.228527865648789,6.90707891216044,4.94734766822543e-12,6.00433073082365e-10,"HPCAL4"
"RIMKLA",421.043395198298,1.5758766631127,0.211245417323883,7.45993301571391,8.65664778272587e-14,1.32979427862335e-11,"RIMKLA"
"ITGA2",471.441303722529,1.57319662770292,0.406480729104424,3.87028588334078,0.000108707798654714,0.00345084423850881,"ITGA2"
"ASPDH",71.6551970508571,1.56720131174247,0.431139949384759,3.63501761778021,0.000277961639710907,0.00782818376862755,"ASPDH"
"UBASH3B",84.955001286948,1.56243574631938,0.363800877784081,4.29475529535885,1.74886129003739e-05,0.000708805091480652,"UBASH3B"
"SIX3",405.791386879497,1.55664027171467,0.212233283559676,7.33457187113147,2.22431377762162e-13,3.2358609770208e-11,"SIX3"
"OAS1",66.8715471139485,1.55586103184546,0.368772439896323,4.21902740964827,2.45358446545035e-05,0.000940626351702404,"OAS1"
"BICDL1",448.952162811379,1.555083359436,0.221460447763233,7.02194624431792,2.1879872308885e-12,2.77823789022704e-10,"BICDL1"
"POU2F2",39.5474099877154,1.55174455658769,0.405944425384258,3.82255417134707,0.000132076450665706,0.00407489240417637,"POU2F2"
"AKR1C1",227.206139821238,1.54777822951509,0.322319616411479,4.80199823624503,1.570900772267e-06,8.08149350454079e-05,"AKR1C1"
"LINC02762",35.8303898758361,1.54573044189518,0.445795053456809,3.46735664720637,0.000525604009159735,0.01318030053563,"LINC02762"
"CUX2",741.944238433956,1.54511955251437,0.307265083004226,5.02862068611005,4.94020541846758e-07,2.77548573983318e-05,"CUX2"
"BMP8B",144.429496995024,1.54462752900725,0.332625676823573,4.64374110789568,3.42156269221642e-06,0.000164108007991087,"BMP8B"
"SMPDL3B",41.8437567272672,1.54253957225957,0.485414339430124,3.17777916093395,0.00148407743409011,0.0307327037135804,"SMPDL3B"
"SPOCK2",478.860663236636,1.53161671649334,0.209747728879847,7.30218498513861,2.83131628062605e-13,4.01261449912983e-11,"SPOCK2"
"HTR3A",139.784548734185,1.53049918956402,0.295932426399666,5.17178603299467,2.31867001648308e-07,1.36187765379903e-05,"HTR3A"
"LHFPL4",1182.4157157697,1.52873213565553,0.19381534684589,7.88757010491581,3.08127065908681e-15,5.68792206455126e-13,"LHFPL4"
"DNER",879.066481051944,1.52823103023135,0.190502948080802,8.0220859867384,1.03964320232264e-15,2.13437777807677e-13,"DNER"
"MEGF11",52.7775886957099,1.52616828218972,0.420665229330917,3.6279877103633,0.000285638854004108,0.00801357433704756,"MEGF11"
"IFI35",32.2704705373204,1.52019005546707,0.503781808276539,3.01755647086129,0.00254821558399952,0.0482557342532046,"IFI35"
"KCNC1",409.16517645311,1.51739228137324,0.333610837805564,4.54839024821374,5.40578228759999e-06,0.000247909852842816,"KCNC1"
"FRY",1388.64987187612,1.51525695713749,0.336066267365574,4.50880407907523,6.51940781377902e-06,0.000293272994845735,"FRY"
"LINC01667",101.784079295484,1.51336670356479,0.317778996039637,4.76232451617419,1.91375597902489e-06,9.59805424457526e-05,"LINC01667"
"ZNF233",153.59100773049,1.51133927797698,0.347499273587329,4.34918686987463,1.36643239841687e-05,0.000571741342781399,"ZNF233"
